"simulation","cetacean_area","non_cetacean_area","overlap_area","area_ratio"
893,161.785300801028,380.654961811944,144.066426820788,0.42501823706939
894,276.002130925234,633.650956580409,177.922875628624,0.435574393219131
895,223.269560920787,697.674030585135,223.269560920787,0.320019881969137
896,127.667610952708,387.855245327206,109.49911151932,0.329163038248984
897,400.172183391343,635.528551221847,226.210409862143,0.62966830148226
898,211.242610417004,580.215442384262,211.211005416388,0.364076160312023
899,901.925521690831,1114.84659319715,548.578434676374,0.809013120903292
900,154.328914370284,458.502728097711,132.587149533535,0.336593230340378
901,701.325011763463,1033.3141375604,487.154217430776,0.678714232459117
902,435.24604357565,1229.06593355591,422.237768868758,0.354127497713978
903,769.425926173606,908.915883037894,467.467494347246,0.846531500364954
904,251.612245839411,402.654593323309,101.807487931917,0.62488358511629
905,345.373982845039,532.871298788451,155.443762560818,0.648137709105914
906,333.604692526601,559.399722448015,286.878845676774,0.596361920000063
907,342.081633777807,523.836239717153,316.620226069784,0.653031630576981
908,452.018648671815,1033.58583950502,452.018648671815,0.437330535496001
909,470.173193679439,1126.35641438238,363.29601603733,0.417428433554266
910,472.849249050679,1115.03629502495,341.665845586702,0.424066239960465
911,388.675218603762,797.236305382544,269.549068049111,0.487528247245666
912,243.618808134693,630.164180711166,243.618808134693,0.38659577232676
913,605.270932472292,956.806863252745,139.94693875407,0.63259468103586
914,567.030987594089,969.243576240176,525.21237676973,0.58502424106196
915,384.773329239822,746.708612114636,281.390122555347,0.515292475534955
916,472.120295650084,621.244849696917,397.580568508321,0.759958486384899
917,408.375869729596,1153.74594369377,335.708459651829,0.353956494461996
918,324.756244605159,830.584135191316,299.738922370655,0.390997408745779
919,368.237684724516,839.959987369912,281.642625345978,0.438399078838915
920,146.624622554718,541.274305836443,51.5366415623017,0.270887830761033
921,105.877668096531,599.693363858095,105.877668096531,0.176553009383617
922,509.653217323523,827.903851366919,405.594410786271,0.615594693130192
923,127.253419252899,511.664976707643,71.5081730229114,0.248704572417137
924,184.421026660154,668.327615424113,184.421026660154,0.275944046608224
925,459.681177732249,855.25159755107,395.021738180208,0.537480642010493
926,291.08409245671,383.967995488682,232.198690968827,0.758094674235133
927,244.849597788131,615.819160499164,223.223417968187,0.397599836922357
928,220.206406821893,601.567863156729,179.502895907038,0.366054140037268
929,198.003062431301,498.223416896817,198.003062431301,0.397418217844039
930,786.553243925091,1259.28219854343,588.818144233839,0.624604433251637
931,323.433726191986,732.247104435029,323.433726191986,0.441700246041305
932,110.12922986917,554.219401010734,110.12922986917,0.198710528119959
933,387.426928787467,787.335290316669,273.713334857697,0.492073622956292
934,332.008976776413,751.303019653793,237.033103205435,0.441910877623526
935,401.017903795341,846.708266166188,258.150326711568,0.47361992296486
936,355.250485627709,663.092004148089,218.345971576546,0.535748408072148
937,314.660637146953,631.847407057039,314.660637146953,0.498000994595436
938,151.28048500631,513.556856504821,120.443568073515,0.294573975773392
939,323.565612196045,569.987595687759,142.733895976289,0.567671322400665
940,369.469687890368,584.719540347948,290.336488506561,0.631875048455724
941,251.891318912206,433.532478064167,199.289697962426,0.581020642414069
942,214.906371240034,723.660554681203,140.215733481976,0.296971238586726
943,419.51439750559,738.508096578653,261.858172418959,0.568056598768664
944,165.252304063583,718.722653804298,118.213471802648,0.229924997060938
945,240.137167013182,516.865697120773,193.233274770112,0.464602639236612
946,103.695738881274,583.94127584012,67.4720261154986,0.17757905318833
947,175.181485054204,540.508723665619,73.930069924743,0.324104824555206
948,893.160537065294,1298.23518376467,637.614809118956,0.687980535603167
949,381.95935784649,456.750032614469,265.58738175527,0.836254692003255
950,374.509369159693,789.407873872511,236.415259334181,0.474418081647075
951,523.372972030108,729.200505429335,333.070985082786,0.717735339091624
952,436.157033772155,578.848870833107,167.022427968736,0.753490342210423
953,270.556569296307,491.658867120111,239.867372358074,0.550293277290188
954,217.493978574158,442.734812143408,173.163244566179,0.491251134107134
955,376.553991179334,843.423867953369,236.443458531597,0.446458780082985
956,720.184957448445,936.590639428371,358.864289866865,0.768943150967209
957,128.599675813114,530.449678808749,121.289173666833,0.242435203470977
958,450.356377334859,734.646219794085,360.127263385001,0.613024834540208
959,167.619528016583,735.067485838199,167.619528016583,0.228032842216447
960,554.060980176828,705.160895468856,400.991868200418,0.785722781477322
961,616.137717569169,1138.93857007974,597.045247342563,0.540975372821055
962,420.200767903388,750.826236634222,373.299094551874,0.559651151492854
963,69.5710107610025,386.063121949927,69.5710107610025,0.180206310329807
964,423.897183232995,983.480648289665,239.329303638393,0.431017309766266
965,422.34606945046,794.507442472107,394.877853764649,0.531582269558523
966,153.117650873329,603.227258025066,153.117650873329,0.253830789037332
967,504.730336022525,899.442934200325,445.446822261875,0.561158820455096
968,147.320945253786,492.57741361939,147.320945253786,0.299081811671575
969,169.415375264251,600.180072744155,103.165457981697,0.282274242278066
970,414.767186459286,584.996727045194,353.749497715718,0.709007704289674
971,342.623270427944,678.104620018846,248.516031493197,0.505266090678488
972,273.993650328941,682.824235989766,221.424562199581,0.401265268406565
973,492.137614697708,771.346018768664,187.034353344966,0.638024443923792
974,629.293196606008,1002.16706938825,423.687077933647,0.627932423473208
975,314.031382495158,710.303957177574,185.944069589568,0.442108451349442
976,472.549412808499,1162.96684857735,383.311657610373,0.406330940032011
977,205.829210892831,689.604024239241,142.784669151629,0.298474492111466
978,535.920648357866,769.952847688929,241.428000795806,0.696043465475155
979,403.794471671851,769.391953670601,283.666519088835,0.524822841914886
980,307.171817624229,862.22652848577,278.607347645772,0.356254194780669
981,548.883029706795,632.088851149329,335.524640899792,0.868363725619839
982,349.708269867336,593.8312346349,285.381259150736,0.588901777930802
983,348.887996223891,506.03357935979,287.752837749106,0.689456214872713
984,369.568564817045,769.812329062472,296.452178423646,0.480076183330462
985,275.776982492617,814.062744376431,275.776982492617,0.338766249159162
986,428.942531545716,609.162247891011,261.601092270894,0.704151534391312
987,483.930307362364,777.196299401779,283.802198490972,0.622661620667588
988,337.833139607051,581.054752435783,245.39514988759,0.581413607221787
989,211.321890343984,549.861203430724,63.4709470483326,0.384318604450528
990,340.748064114898,501.386555822575,196.917311570449,0.679611489693549
991,499.772585712744,776.032016128345,327.284292671233,0.644010266749212
992,132.319401050311,387.736981765017,117.308179800972,0.341260718665472
993,408.333348884195,570.908811764019,264.712321529123,0.715233922598793
994,395.744781872339,1404.39893694657,382.027617873462,0.281789434227829
995,435.137327547923,588.728981772207,247.658242974359,0.739113142074409
996,237.859723560552,889.437155996858,237.859723560552,0.267427239751374
997,132.617849425569,382.984170923601,112.297647120356,0.346275014723845
998,257.915296013842,828.549301285247,257.915296013842,0.311285394379988
999,400.154861502105,508.512268925499,259.043229508627,0.786912894643905
1000,266.288447236315,476.972536578474,206.833640517339,0.55828884645333
